перен.:разг.:3635
жарг.:шутл.:99
перен.:собир.:97
устар.:шутл.:97
обл.:перен.:97
спец.:техн.:97
груб.:прост.:97
собир.:устар.:96
зоол.:разг.:95
мол.:шутл.:95
обсц.:экспр.:95
физ.:хим.:94
обл.:прост.:94
книжн.:разг.:92
высок.:перен.:92
зоол.:перен.:91
жарг.:спорт.:89
матем.:перен.:87
жарг.:пренебр.:87
ирон.:неодобр.:87
перен.:субстантивир.:85
жарг.:крим.:85
фин.:экон.:83
комп.:разг.:82
мед.:устар.:82
устар.:церк.:81
разг.:без:80
техн.:устар.:80
вульг.:перен.:79
бранн.:прост.:79
свойство:спец.:79
биол.:перен.:78
истор.:религ.:78
бранн.:перен.:77
техн.:физ.:77
аббр.:истор.:77
свойство:устар.:77
военн.:техн.:76
устар.:обычно:76
перен.:предик.:76
ирон.:прост.:76
разг.:мн.:75
разг.:уменьш.:75
военн.:морск.:74
неодобр.:устар.:74
разг.:редк.:74
безл.:перен.:74
разг.:унич.:74
муз.:перен.:73
анат.:перен.:73
жарг.:неодобр.:73
предик.:разг.:72
кулин.:разг.:72
ботан.:разг.:72
комп.:перен.:71
разг.:что:71
разг.:или:70
груб.:разг.:70
соотн.:техн.:70
разг.:доп.:69
прост.:спец.:69
бранн.:разг.:69
лингв.:субстантивир.:68
обсц.:кого.:68
перен.:полит.:67
разг.:на:67
неодобр.:шутл.:67
перен.:на:66
разг.:религ.:66
мед.:техн.:66
диал.:прост.:66
пренебр.:устар.:65
аббр.:мед.:65
разг.:сленг:64
женск.:устар.:64
ласк.:разг.:63
прост.:собир.:63
перен.:сниж.:63
ботан.:перен.:63
неперех.:перен.:63
презр.:прост.:63
кулин.:перен.:62
военн.:спец.:62
вульг.:прост.:62
разг.:сказуемого:61
перен.:без:61
перен.:фам.:61
перен.:редк.:61
ботан.:кулин.:61
муз.:соотн.:61
книжн.:поэт.:60
перен.:знач.:60
высок.:книжн.:60
жарг.:спец.:60
нареч.:предик.:60
лингв.:перен.:60
соотн.:субстантивир.:60
муз.:разг.:59
жарг.:комп.:59
перен.:мн.:59
жарг.:техн.:59
прост.:фам.:59
неперех.:перех.:59
религ.:устар.:59
соотн.:физ.:59
перен.:только:58
перен.:доп.:58
разг.:часто:58
адъектив.:прич.:58
религ.:соотн.:58
разг.:советск.:58
книжн.:спец.:57
книжн.:лингв.:57
разг.:итп:57
на:на:56
комп.:техн.:56
редк.:устар.:56
многокр.:разг.:56
неодобр.:публиц.:56
перен.:сельск.:55
диал.:разг.:55
нар.-поэт.:разг.:54
перен.:что:54
перен.:хим.:54
груб.:перен.:54
истор.:морск.:54
интернет.:неол.:54
только:ед.:53
разг.:только:53
истор.:юр.:53
перен.:прич.:53
мифол.:перен.:53
книжн.:нареч.:53
что:что:53
истор.:до:52
перен.:сленг:52
мол.:разг.:52
прост.:экспр.:52
субстантивир.:устар.:51
устар.:мн.:51
спорт.:устар.:50
разг.:физ.:50
лингв.:устар.:50
военн.:жарг.:50
истор.:собир.:50
перен.:часто:50
обсц.:шутл.:50
перен.:или:49
истор.:муз.:49
разг.:сельск.:49
разг.:что.:49
кого.\:что.:49
вульг.:разг.:49
обсц.:перен.:49
перен.:сказуемого:48
мед.:спец.:48
биол.:соотн.:48
перен.:экон.:48
анат.:разг.:48
комп.:неол.:48
пренебр.:шутл.:48
разг.:хим.:48
морск.:перен.:47
действие:мед.:47
ботан.:собир.:47
обсц.:что.:47
матем.:разг.:46
свойство:физ.:46
матем.:физ.:46
на:что:46
книжн.:мед.:46
перен.:церк.:45
истор.:техн.:45
перен.:презр.:45
неол.:перен.:45
истор.:книжн.:45
действие:жарг.:45
перен.:человеке:45
разг.:кого.:45
ирон.:пренебр.:45
карт.:разг.:45
только:полн.:45
анат.:соотн.:45
морск.:устар.:45
прич.:разг.:45
спорт.:техн.:44
действие:лингв.:44
на:что.:44
устар.:хим.:44
анат.:мед.:44
нар.-поэт.:устар.:43
офиц.:устар.:43
военн.:спорт.:43
военн.:действие:43
перен.:об:43
действие:спорт.:43
книжн.:филос.:43
обл.:спец.:43
лингв.:свойство:43
обсц.:кого.\:43
гастрон.:кулин.:43
жаргон:википроектов:43
жарг.:истор.:42
одуш.:разг.:42
геометр.:перен.:42
пренебр.:собир.:42
жарг.:собир.:42
книжн.:юр.:42
истор.:церк.:42
разг.:об:42
прост.:соотн.:42
карт.:перен.:41
только:мн.:41
истор.:прост.:41
морск.:разг.:41
перен.:физиол.:41
истор.:спец.:41
перен.:проф.:41
перех.:разг.:41
ирон.:обсц.:41
геол.:соотн.:41
истор.:мн.:40
книжн.:неодобр.:40
разг.:экон.:40
перен.:что.:40
лингв.:филол.:40
ирон.:книжн.:40
биол.:хим.:40
жарг.:сленг:40
устар.:только:39
мед.:физ.:39
мед.:хим.:39
прост.:обычно:39
муз.:филол.:39
полит.:разг.:39
разг.:церк.:38
истор.:лингв.:38
биол.:разг.:38
матем.:свойство:38
неол.:сленг:38
истор.:неодобр.:38
мол.:сленг:38
обсц.:доп.:38
жарг.:ирон.:37
геогр.:полит.:37
астрон.:перен.:37
кулин.:устар.:37
кого.:что.:37
жарг.:муз.:37
техн.:хим.:37
геогр.:соотн.:37
однокр.:прост.:37
истор.:субстантивир.:36
книжн.:церк.:36
знач.:знач.:36
перен.:также:36
высок.:поэт.:36
лингв.:матем.:36
действие:комп.:36
экон.:юр.:36
матем.:техн.:36
что.:без:36
устар.:физ.:36
действие:проф.:36
книжн.:ритор.:36
бранн.:устар.:36
прич.:устар.:36
обсц.:кому.:36
спец.:спорт.:35
анат.:техн.:35
охотн.:разг.:35
действие:мн.:35
ботан.:устар.:35
лингв.:мед.:35
кого.:доп.:35
муз.:техн.:35
разг.:кого-что:35
биол.:книжн.:35
разг.:кого:35
безл.:прост.:35
матем.:соотн.:35
ботан.:соотн.:35
истор.:спорт.:34
матем.:устар.:34
аббр.:полит.:34
кого.:без:34
Российском:государстве:34
действие:сельск.:34
книжн.:матем.:34
действие:состояние:34
вульг.:жарг.:34
перен.:филол.:33
ед.:разг.:33
трад.-поэт.:устар.:33
анат.:устар.:33
устар.:знач.:33
жарг.:обл.:33
биол.:лингв.:33
неодобр.:пренебр.:33
аббр.:советск.:33
ирон.:публиц.:33
обсц.:без:33
разг.:страд.:33
обсц.:пренебр.:33
однокр.:перен.:33
перен.:унич.:32
лингв.:муз.:32
муз.:устар.:32
действие:матем.:32
геогр.:истор.:32
прост.:на:32
устар.:на:32
прост.:без:32
разг.:фин.:32
комп.:спец.:32
перен.:эвф.:32
неодобр.:неол.:32
на:без:32
книжн.:физ.:31
разг.:человеке:31
жарг.:сниж.:31
устар.:юр.:31
спец.:хим.:31
жарг.:карт.:31
автомоб.:жарг.:31
истор.:шутл.:31
морск.:техн.:31
женск.:истор.:31
кого.\:доп.:31
перен.:итп:31
неодобр.:обсц.:31
геогр.:перен.:30
действие:физ.:30
разг.:также:30
лингв.:спец.:30
нареч.:устар.:30
военн.:полит.:30
религ.:филос.:30
книжн.:религ.:30
прост.:доп.:30
что.:доп.:30
геол.:перен.:30
зоол.:устар.:30
мол.:перен.:30
жарг.:морск.:30
прич.:субстантивир.:30
кого.\:без:30
на:доп.:30
презр.:собир.:30
прост.:совершить:30
устар.:церк.-слав.:29
неисч.:разг.:29
полит.:юр.:29
лингв.:филос.:29
прост.:знач.:29
диал.:перен.:29
истор.:государстве:29
неперех.:прост.:29
неодуш.:разг.:29
карт.:устар.:29
истор.:обычно:29
ритор.:устар.:29
крим.:перен.:29
перен.:кого-что:29
архит.:истор.:29
проф.:устар.:29
пренебр.:унич.:29
аббр.:техн.:29
разг.:сочетании:28
спец.:физ.:28
бранн.:вульг.:28
крим.:разг.:28
астрон.:физ.:28
действие:истор.:28
биол.:устар.:28
комп.жарг.:перен.:28
перен.:филос.:28
информ.:комп.:28
что:кого-что:28
одуш.:перен.:28
бранн.:пренебр.:28
ирон.:презр.:28
морск.:спец.:28
архит.:перен.:28
мед.:физиол.:28
аббр.:спец.:28
презр.:устар.:28
бранн.:обсц.:28
комп.:устар.:27
биол.:спец.:27
мн.:разг.:27
часто:мн.:27
охотн.:перен.:27
действие:юр.:27
перен.:юр.:27
прост.:сниж.:27
ихтиол.:кулин.:27
истор.:Российском:27
государстве:до:27
детск.:разг.:27
жарг.:обычно:27
полит.:соотн.:27
вульг.:неодобр.:27
что:чего:27
ирон.:истор.:27
соотн.:спорт.:27
истор.:советск.:27
прост.:унич.:27
ласк.:уменьш.:27
вульг.:шутл.:27
перен.:ритор.:26
действие:фин.:26
религ.:церк.:26
действие:муз.:26
авиац.:военн.:26
обычно:сочет.:26
устар.:что:26
перен.:фин.:26
Российском:до:26
вульг.:ирон.:26
кого.\:на:26
действие:обычно:26
сельск.:техн.:26
анат.:ботан.:26
прост.:что:26
истор.:экон.:26
грам.:лингв.:26
жарг.:без:26
проф.:спорт.:26
экспр.:кому.:26
жарг.:соотн.:26
психиатр.:психол.:26
мол.:неодобр.:26
многокр.:устар.:26
соотн.:филол.:26
ед.:перен.:25
перен.:шахм.:25
старин.:устар.:25
до:1917 г.:25
ботан.:жарг.:25
знач.:междометия:25
устар.:экон.:25
книжн.:филол.:25
перен.:театр.:25
лингв.:психол.:25
прост.:проф.:25
действие:хим.:25
истор.:обл.:25
неодобр.:сниж.:25
сельск.:устар.:25
на:кого-что:25
истор.:мед.:25
мед.:свойство:25
знач.:наречия:24
действие:только:24
комп.:матем.:24
действие:экон.:24
мед.:юр.:24
устар.:или:24
перен.:кого.:24
доп.:доп.:24
доп.:без:24
муз.:спец.:24
вульг.:пренебр.:24
нар.-поэт.:перен.:24
перен.:кого.\:24
знач.:прил.:24
перен.:умласк.:24
ботан.:мед.:24
аббр.:жарг.:24
действие:диал.:24
неол.:соотн.:24
обсц.:на:24
или:без:23
перен.:полигр.:23
комп.жарг.:разг.:23
истор.:России:23
истор.:1917 г.:23
военн.:мед.:23
муз.:спорт.:23
также:без:23
разг.:юр.:23
бранн.:жарг.:23
жарг.:знач.:23
прост.:кого.:23
охотн.:устар.:23
биол.:физ.:23
пренебр.:сниж.:23
прост.:эвф.:23
автомоб.:разг.:23
книжн.:шутл.:23
архит.:устар.:23
истор.:пренебр.:23
сниж.:устар.:23
биол.:техн.:23
неол.:спец.:23
перен.:и т. п.:23
ирон.:мол.:23
военн.:соотн.:23
безл.:устар.:23
перен.:страд.:23
мед.:психиатр.:23
разг.:уст.:22
разг.:со:22
комп.:прогр.:22
ж.-д.:перен.:22
истор.:комп.:22
матем.:спец.:22
полит.:экон.:22
военн.:прост.:22
биол.:геол.:22
прост.:техн.:22
разг.:кому:22
перен.:уменьш.:22
обычно:сочетании:22
искусств.:перен.:22
устар.:часто:22
устар.:сочетании:22
лингв.:этногр.:22
нар.-поэт.:прост.:22
аббр.:фин.:22
разг.:кому.:22
жарг.:доп.:22
безл.:жарг.:22
фарм.:хим.:22
авиац.:морск.:22
прост.:субстантивир.:22
сниж.:шутл.:22
жарг.:экспр.:22
соотн.:церк.:22
мед.:микробиол.:22
биохим.:соотн.:22
диал.:соотн.:22
книжн.:офиц.:21
военн.:до:21
перен.:старин.:21
со:словами:21
или:что:21
геогр.:разг.:21
психол.:филос.:21
лингв.:юр.:21
перен.:род.:21
лингв.:разг.:21
разг.:текст.:21
устар.:филол.:21
жарг.:неперех.:21
неол.:шутл.:21
разг.:кого.\:21
ботан.:зоол.:21
разг.:энтомол.:21
чего:что:21
жарг.:проф.:21
знач.:или:21
зоол.:истор.:21
женск.:прост.:21
истор.:Древней:21
прост.:свойство:21
экспр.:кого.:21
ирон.:неол.:21
неол.:пренебр.:21
диал.:истор.:21
соотн.:физиол.:21
соотн.:фин.:21
обсц.:унич.:21
собир.:спец.:20
исч.:неисч.:20
нареч.:прост.:20
полигр.:техн.:20
бранн.:презр.:20
действие:ед.:20
одуш.:устар.:20
ж.-д.:разг.:20
книжн.:комп.:20
комп.:лингв.:20
адъектив.:перен.:20
матем.:филос.:20
обл.:сельск.:20
жарг.:зоол.:20
страд.:устар.:20
книжн.:только:20
информ.:неол.:20
анат.:спец.:20
биол.:истор.:20
сельск.:спец.:20
бранн.:груб.:20
прост.:редк.:20
авиац.:разг.:20
ж.-д.:жарг.:20
зоол.:техн.:20
прост.:кого-что:20
геол.:техн.:20
груб.:жарг.:20
обычно:отрицанием:20
истор.:филос.:20
книжн.:редк.:20
шутл.:кого.:20
кого.:кого.\:20
книжн.:полит.:20
перен.:чувствах\:20
обсц.:что.\:20
аббр.:экон.:20
устар.:экспр.:20
соотн.:филос.:20
что:чем:20
жарг.:кого.:20
жарг.:кому.:20
жарг.:эвф.:19
неисч.:перен.:19
перен.:во:19
без:без:19
жарг.:комп.жарг.:19
анат.:лингв.:19
офиц.:разг.:19
книжн.:техн.:19
неол.:экон.:19
военн.:физ.:19
аббр.:комп.:19
разг.:во:19
шутл.:эвф.:19
что.:что.:19
жарг.:на:19
неперех.:устар.:19
перен.:перех.:19
что:без:19
что:на:19
на:кого.\:19
неодобр.:советск.:19
устар.:эвф.:19
действие:морск.:19
неодобр.:экспр.:19
разг.:употребляется:19
устар.:фам.:19
диал.:собир.:19
соотн.:экон.:19
авиац.:техн.:19
что:кого:19
неол.:публиц.:19
жарг.:презр.:19
психиатр.:соотн.:19
мн.:устар.:18
устар.:употр.:18
офиц.:перен.:18
знач.:частицы:18
на:или:18
при:или:18
со:словом:18
или:или:18
геол.:мед.:18
геол.:спец.:18
жарг.:мед.:18
полигр.:разг.:18
полигр.:устар.:18
геометр.:разг.:18
анат.:истор.:18
комп.:мед.:18
чего:или:18
без:на:18
доп.:на:18
действие:религ.:18
муз.:физ.:18
разг.:чего.:18
анат.:зоол.:18
офиц.:юр.:18
биол.:матем.:18
диал.:жарг.:18
анат.:биол.:18
женск.:перен.:18
только:формы:18
без:дополн.:18
мол.:прост.:18
перен.:психиатр.:18
что.\:доп.:18
адъектив.:только:18
высок.:ирон.:18
действие:церк.:18
кого-что:что:18
мол.:неол.:18
вульг.:экспр.:18
обсц.:редк.:18
горн.:разг.:17
ед.:собир.:17
книжн.:мн.:17
со:или:17
геол.:разг.:17
жарг.:прогр.:17
жарг.:субстантивир.:17
фин.:юр.:17
обл.:техн.:17
комп.:физ.:17
астрон.:разг.:17
геол.:устар.:17
книжн.:неол.:17
груб.:пренебр.:17
геогр.:устар.:17
матем.:прогр.:17
зоол.:кулин.:17
комп.:спорт.:17
авиац.:перен.:17
спец.:мн.:17
чем:что:17
перен.:фант.:17
перен.:чем:17
сочетании:со:17
разг.:сочет.:17
устар.:кого-что:17
свойство:филос.:17
архит.:техн.:17
автомоб.:техн.:17
что.\:без:17
книжн.:хим.:17
жарг.:интернет.:17
перен.:энтомол.:17
соотн.:юр.:17
интернет.:разг.:17
геол.:действие:17
истор.:Греции:17
Древней:Греции:17
фам.:шутл.:17
публиц.:разг.:17
аббр.:хим.:17
вульг.:груб.:17
кого.\:что.\:17
что:или:17
биол.:свойство:17
зоол.:палеонт.:17
психол.:свойство:17
женск.:религ.:17
мед.:психол.:17
ирон.:экспр.:17
мол.:экспр.:17
многокр.:прост.:17
обсц.:презр.:17
обсц.:свойство:17
разг.:и т. п.:16
субстантивир.:только:16
книжн.:собир.:16
разг.:частица:16
при:со:16
мед.:спорт.:16
матем.:муз.:16
неодобр.:собир.:16
военн.:экон.:16
истор.:фин.:16
металл.:перен.:16
истор.:театр.:16
свойство:юр.:16
комп.:соотн.:16
разг.:филос.:16
прост.:или:16
перен.:сочет.:16
физ.:филос.:16
разг.:физиол.:16
зоол.:пренебр.:16
спец.:только:16
мед.:экон.:16
разг.:старин.:16
спец.:обычно:16
геол.:физ.:16
неодобр.:обычно:16
карт.:спорт.:16
бранн.:собир.:16
металл.:разг.:16
металл.:техн.:16
обл.:мн.:16
разг.:чем:16
спец.:фин.:16
перен.:экспр.:16
действие:собир.:16
геол.:хим.:16
действие:редк.:16
адъектив.:полн.:16
игр.:комп.:16
спец.:что:16
бранн.:неодобр.:16
жарг.:обсц.:16
бранн.:шутл.:16
обсц.:кому.\:16
ботан.:обл.:16
неодобр.:полит.:16
морск.:соотн.:16
мол.:кому.:16
мн.:перен.:15
геометр.:матем.:15
истор.:старин.:15
устар.:филос.:15
разг.:ед.:15
ед.:устар.:15
астрон.:устар.:15
перен.:со:15
перен.:3-е:15
перен.:ед.:15
действие:полигр.:15
комп.:экон.:15
действие:филос.:15
мифол.:разг.:15
мифол.:устар.:15
устар.:ед.:15
действие:полит.:15
разг.:шахм.:15
зоол.:прост.:15
военн.:государстве:15
Российском:1917 г.:15
государстве:1917 г.:15
действие:охотн.:15
прост.:спорт.:15
астрон.:истор.:15
прост.:сленг:15
разг.:что\:15
бранн.:сниж.:15
зоол.:спец.:15
истор.:поэт.:15
перен.:строит.:15
субстантивир.:мн.:15
жарг.:женск.:15
книжн.:экон.:15
сельск.:собир.:15
пренебр.:обычно:15
аббр.:офиц.:15
что?\:сочетании:15
во:что:15
разг.:что.\:15
военн.:книжн.:15
мифол.:мифологии:15
Волгоградская:область:15
обл.:обычно:15
жарг.:фин.:15
перен.:чём-либо:15
разг.:чём-либо:15
книжн.:кого-что:15
муз.:церк.:15
истор.:Руси:15
истор.:презр.:15
что:доп.:15
разг.:увелич.:15
сельск.:соотн.:15
истор.:публиц.:15
жарг.:однокр.:15
прост.:страд.:15
шутл.:экспр.:15
разг.:при:14
архит.:разг.:14
лингв.:экон.:14
ботан.:ед.:14
неол.:прост.:14
лингв.:физ.:14
истор.:неол.:14
театр.:устар.:14
информ.:соотн.:14
геометр.:техн.:14
техн.:мн.:14
аббр.:авиац.:14
авиац.:спорт.:14
устар.:со:14
обычно:со:14
разг.:род.:14
жарг.:кулин.:14
перен.:психол.:14
книжн.:муз.:14
действие:филол.:14
военн.:Российском:14
неодуш.:перен.:14
разг.:чём:14
муз.:театр.:14
строит.:техн.:14
нар.-разг.:разг.:14
разг.:филол.:14
астрон.:книжн.:14
военн.:собир.:14
книжн.:что:14
обл.:собир.:14
разг.:за:14
перен.:сочетании:14
прост.:часто:14
сниж.:экспр.:14
аббр.:физ.:14
поэт.:религ.:14
военн.:муз.:14
ирон.:религ.:14
устар.:до:14
до:1917:14
перен.:публиц.:14
астрон.:мифол.:14
мн.:нет:14
автомоб.:перен.:14
аббр.:неол.:14
что.:кого.\:14
истор.:нумизм.:14
свойство:хим.:14
устар.:фин.:14
истор.:сельск.:14
искусств.:соотн.:14
мед.:фарм.:14
обсц.:качестве:14
презр.:пренебр.:14
разг.:чем.:14
книжн.:психол.:14
книжн.:прич.:14
биохим.:мед.:14
жарг.:унич.:14
неол.:полит.:14
неол.:спорт.:14
презр.:шутл.:14
аббр.:косм.:14
крим.:прост.:14
искаж.:разг.:14
кому.:без:14
истор.:на:13
мн.:мн.:13
разг.:союз:13
разг.:по:13
при:словом:13
при:без:13
при:употр.:13
неисч.:полигр.:13
разг.:строит.:13
высок.:истор.:13
юр.:праве:13
военн.:хим.:13
высок.:действие:13
геол.:лингв.:13
без:что:13
информ.:разг.:13
горн.:перен.:13
комп.:муз.:13
аббр.:юр.:13
военн.:комп.:13
авиац.:жарг.:13
обычно:или:13
мифол.:религ.:13
религ.:шутл.:13
информ.:перен.:13
книжн.:старин.:13
вульг.:кого.:13
вульг.:на:13
без:что.:13
доп.:что.:13
кулин.:прост.:13
военн.:мн.:13
книжн.:обычно:13
геогр.:техн.:13
перех.:устар.:13
на:чём:13
нар.-разг.:перен.:13
нар.-разг.:устар.:13
психол.:спец.:13
перен.:животных:13
геометр.:спец.:13
шутл.:обычно:13
действие:психол.:13
биол.:действие:13
перен.:за:13
вульг.:эвф.:13
сочетании:или:13
употребляется:при:13
крим.:устар.:13
ботан.:техн.:13
истор.:одуш.:13
полит.:техн.:13
жарг.:советск.:13
горн.:спец.:13
разг.:чего:13
употребляется:как:13
орнитол.:разг.:13
груб.:устар.:13
действие:неодобр.:13
религ.:субстантивир.:13
кого.\:кого.\:13
зоол.:мифол.:13
состояние:устар.:13
разг.:отрицанием:13
пренебр.:соотн.:13
обл.:старин.:13
кого.\:за:13
за:что.:13
жарг.:игр.:13
морск.:обл.:13
истор.:мифол.:13
чем.:доп.:13
ирон.:обычно:13
военн.:неол.:13
психиатр.:устар.:13
неол.:презр.:13
действие:обсц.:13
архит.:соотн.:13
неодобр.:соотн.:13
разг.:кого\:13
кому.:доп.:13
карел.:устар.:13
сочетании:и т. п.:12
истор.:только:12
вводного:слова:12
указывает:на:12
книжн.:прост.:12
союз:частица:12
союз:союз:12
лингв.:техн.:12
вульг.:презр.:12
военн.:1917 г.:12
книжн.:часто:12
полит.:фин.:12
кого.\:чем.:12
высок.:разг.:12
действие:металл.:12
астрон.:геогр.:12
жарг.:одуш.:12
военн.:шутл.:12
морск.:спорт.:12
разг.:3-е:12
разг.:безличн.:12
прост.:сказуемого:12
во:мн.:12
неисч.:собир.:12
разг.:как:12
геометр.:физ.:12
истор.:филол.:12
жарг.:сельск.:12
вульг.:без:12
вульг.:что.:12
перен.:чего.:12
прост.:что.:12
техн.:экон.:12
полит.:устар.:12
анат.:книжн.:12
спец.:юр.:12
биол.:комп.:12
ботан.:истор.:12
истор.:физ.:12
спец.:экон.:12
кулин.:техн.:12
арм.:разг.:12
обл.:только:12
жарг.:матем.:12
знач.:предлога:12
полн.:формы:12
редк.:спец.:12
матем.:хим.:12
перен.:этногр.:12
употребляется:или:12
сочетании:сочетании:12
человеке:животном:12
что?\:неопред.:12
охотн.:спец.:12
перен.:полн.:12
сниж.:что.:12
перен.:неперех.:12
разг.:неперех.:12
ботан.:сельск.:12
спорт.:цирк.:12
до:года:12
жарг.:экон.:12
зоол.:энтомол.:12
устар.:Даль:12
ж.-д.:техн.:12
театр.:филол.:12
разг.:кем-чем:12
кем-чем:на:12
жарг.:что.:12
перен.:чего-либо:12
во:что.:12
спец.:на:12
неодобр.:религ.:12
зоол.:мн.:12
разг.:сов.:12
неодобр.:кого.:12
употребляется:качестве:12
от:чего.:12
что.\:кого.\:12
полит.:филос.:12
книжн.:субстантивир.:12
истор.:Риме:12
зоол.:соотн.:12
соотн.:текст.:12
перен.:совершить:12
полит.:социол.:12
минер.:соотн.:12
что.\:на:12
экспр.:без:12
экспр.:доп.:12
публиц.:собир.:12
горн.:техн.:11
только:только:11
поэт.:собир.:11
сказуемого:знач.:11
или:на:11
нареч.:союз:11
разг.:употр.:11
при:знач.::11
архит.:спец.:11
спец.:строит.:11
анат.:военн.:11
прогр.:разг.:11
ласк.:фам.:11
высок.:старин.:11
действие:офиц.:11
кем.\:чем.:11
неол.:устар.:11
знач.:сказ.:11
истор.:матем.:11
астрон.:лингв.:11
книжн.:или:11
геометр.:устар.:11
действие:прогр.:11
знач.:неизм.:11
собир.:техн.:11
бухг.:разг.:11
бранн.:зоол.:11
зоол.:неодуш.:11
устар.:государстве:11
ботан.:прост.:11
астрол.:астрон.:11
адъектив.:разг.:11
диал.:спец.:11
перен.:сексол.:11
перен.:чего:11
человеке:животных:11
устар.:доп.:11
неол.:психол.:11
жарг.:нареч.:11
кулин.:обычно:11
предик.:прост.:11
вульг.:устар.:11
сниж.:собир.:11
прич.:спец.:11
сочетании:гл.:11
перен.:твор.:11
высок.:шутл.:11
одуш.:прост.:11
фам.:что:11
истор.:1917:11
прост.:мн.:11
собир.:унич.:11
жарг.:часто:11
пренебр.:мн.:11
безл.\:знач.:11
безл.\:сказуемого:11
сниж.:без:11
спец.:чего:11
системе:системе:11
груб.:презр.:11
анат.:архит.:11
сниж.:кому.:11
перен.:т.п.:11
геол.:книжн.:11
или:доп.:11
военн.:охотн.:11
неперех.:на:11
сниж.:на:11
вет.:мед.:11
биохим.:генет.:11
кино:муз.:11
разг.:несов.:11
над:кем.\:11
мед.:неол.:11
книжн.:физиол.:11
что.:что.\:11
что.\:кого.:11
действие:обл.:11
перен.:мыслях\:11
унич.:устар.:11
истор.:редк.:11
разг.:состояние:11
над:без:11
над:доп.:11
чем.:без:11
полит.жарг.:презр.:11
обсц.:употребляется:11
действие:строит.:11
презр.:унич.:11
истор.:проф.:11
астрон.:соотн.:11
искаж.:шутл.:11
ирон.:эвф.:11
кому.\:на:11
кому.\:что.:11
интернет.:ирон.:11
мол.:кого.:11
книжн.:доп.:10
перен.:уст.:10
употр.:употр.:10
нареч.:предикатив:10
разг.:част.:10
истор.:карт.:10
нареч.:частица:10
прост.:частица:10
ед.:мн.:10
подчинительный:союз:10
нареч.:или:10
со:без:10
жарг.:строит.:10
неисч.:устар.:10
лингв.:полигр.:10
перен.:вин.:10
разг.:вин.:10
устар.:также:10
перен.:употр.:10
психол.:устар.:10
разг.:растениях:10
разг.:сущ.:10
матем.:экон.:10
вводн.:нареч.:10
разг.:неопр.:10
астрон.:матем.:10
военн.:матем.:10
авиац.:ж.-д.:10
комп.:юр.:10
ед.:жарг.:10
разг.:междометия:10
вульг.:доп.:10
что.:на:10
на:кого.:10
устар.:кем-чем:10
устар.:чем:10
кем-чем:чем:10
техн.:только:10
высок.:религ.:10
зоол.:ихтиол.:10
орнитол.:перен.:10
перен.:трансп.:10
метеорол.:перен.:10
астрон.:геол.:10
спорт.:мн.:10
перен.:что\:10
одуш.:пренебр.:10
устар.:Российском:10
биол.:зоол.:10
поэт.:ритор.:10
мол.:устар.:10
редк.:физ.:10
перен.:текст.:10
доп.:что:10
кулин.:обл.:10
спорт.:юр.:10
со:словами::10
архит.:ботан.:10
устар.:род.:10
жарг.:сказуемого:10
перен.:времени:10
кого\:что:10
человеке:или:10
зоол.:мед.:10
что?\:что?\:10
полигр.:спец.:10
карт.:прост.:10
свойство:техн.:10
комп.:хим.:10
неперех.:доп.:10
